ticker,snapshot_date,rvol,volume_zscore,vol_price_divergence,vol_spike_days,vol_trend_slope_norm,log_return_1d,price_vs_sma20,rsi_14,bb_width,gap_open,range_expansion,buzz_density,extreme_language_ratio,moderate_hype_ratio,bearish_ratio,source_diversity,headline_similarity,catalyst_flag,hype_without_catalyst,news_volume_sync,silent_spike,pseudo_label,hype_score_raw
QCOM,2024-05-14,0.909,-0.17,-1.675,1,0.04494,0.02551,10.034,81.27,23.259,0.163,1.133,3.75,0.0,0.0,0.0,0.433,0.083,0,0,0,0,NEUTRAL,0.3751
AMD,2024-07-25,1.15,0.515,-3.213,0,0.059644,-0.04461,-16.164,25.83,32.442,-0.387,1.299,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.4269
DIS,2024-12-03,0.725,-0.349,0.119,0,0.039611,-0.00608,6.203,81.97,28.381,-0.137,0.884,3.75,0.0,0.0,0.0,0.333,0.109,0,0,0,0,NEUTRAL,0.3673
GS,2023-08-23,0.784,-0.704,-0.327,0,-0.182808,0.01104,-5.491,14.46,15.619,0.574,0.858,3.75,0.0,0.067,0.0,0.367,0.099,0,0,0,0,NEUTRAL,0.3965
SNOW,2024-08-05,1.253,0.864,-4.708,0,0.064909,-0.06147,-13.594,21.37,19.381,-9.886,1.642,3.75,0.0,0.0,0.033,0.5,0.095,0,0,0,0,NEUTRAL,0.4142
DKNG,2024-06-13,0.702,-0.43,0.47,0,0.036854,0.00231,-0.105,42.69,33.809,0.386,0.598,3.75,0.0,0.033,0.033,0.467,0.087,0,0,0,0,NEUTRAL,0.4149
GE,2023-09-13,0.775,-1.099,-0.443,0,0.018627,-0.01225,0.499,50.42,4.783,-0.27,1.433,3.75,0.0,0.067,0.0,0.467,0.122,0,0,0,0,NEUTRAL,0.4423
MRK,2023-11-01,0.807,-0.725,0.661,1,-0.171576,0.00146,-0.467,47.18,4.049,0.828,0.637,3.75,0.0,0.067,0.0,0.433,0.082,1,0,0,0,ORGANIC,0.1688
TMO,2024-02-02,0.632,-1.343,0.557,0,-0.112949,-0.00074,1.032,53.57,5.922,-0.581,0.922,3.75,0.0,0.0,0.033,0.367,0.094,0,0,0,0,NEUTRAL,0.3902
CVX,2024-07-16,0.938,-0.124,0.767,0,0.004794,-0.00171,1.19,47.23,4.481,-0.652,0.908,3.75,0.0,0.1,0.033,0.467,0.101,0,0,0,0,NEUTRAL,0.3802
TXN,2024-05-03,0.753,-0.579,-1.016,1,-0.014889,0.01754,4.797,67.18,13.599,0.961,0.537,3.75,0.0,0.067,0.0,0.367,0.063,0,0,0,0,NEUTRAL,0.4104
AAL,2024-03-25,0.739,-0.648,0.064,0,-0.047142,0.00673,1.507,54.86,15.757,-0.877,0.855,3.75,0.0,0.033,0.0,0.533,0.089,0,0,0,0,NEUTRAL,0.3859
CCL,2024-05-03,0.902,-0.572,0.764,0,0.017704,-0.00138,-1.595,57.92,13.736,2.075,1.227,3.75,0.033,0.067,0.0,0.533,0.068,0,0,0,0,NEUTRAL,0.3874
AMZN,2024-07-05,0.907,-0.257,-0.312,2,-0.190592,0.01212,5.501,70.19,12.704,0.536,0.474,3.75,0.0,0.067,0.033,0.533,0.053,0,0,0,0,NEUTRAL,0.3943
UNH,2024-06-25,0.707,-0.795,-0.411,0,-0.040533,-0.01125,-1.377,34.29,5.829,0.135,1.094,3.75,0.033,0.067,0.0,0.533,0.097,0,0,0,0,NEUTRAL,0.3913
RCL,2023-07-25,0.688,-1.083,-0.585,0,-0.021612,-0.01281,0.292,44.53,6.981,-0.797,0.621,3.75,0.0,0.1,0.067,0.5,0.069,1,0,0,0,ORGANIC,0.1913
MCD,2023-12-01,1.705,2.266,0.243,0,0.183928,0.01451,4.417,85.96,9.859,0.5,1.365,3.75,0.0,0.0,0.033,0.5,0.097,0,0,0,0,ORGANIC,0.2059
NVDA,2023-10-23,1.046,0.204,-2.791,1,-0.178773,0.03765,-2.632,47.89,15.35,-0.382,1.555,3.75,0.0,0.0,0.033,0.4,0.064,0,0,0,0,NEUTRAL,0.4384
PEP,2024-07-25,1.103,0.324,-0.592,0,0.042812,0.01681,3.212,63.35,6.905,0.785,1.455,3.75,0.0,0.0,0.033,0.433,0.102,0,0,0,0,NEUTRAL,0.3814
AI,2024-11-01,0.98,-0.048,-0.644,0,0.08087,0.01611,-2.499,32.32,14.305,1.421,1.094,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3402
COP,2024-03-14,1.283,1.415,-0.614,0,0.11405,0.01879,6.059,75.23,8.58,1.378,0.629,3.75,0.033,0.1,0.0,0.333,0.068,0,0,0,0,ORGANIC,0.2371
LCID,2025-02-05,0.912,-0.497,0.23,0,-0.013398,-0.00685,0.884,43.56,21.229,0.341,0.841,3.75,0.0,0.0,0.033,0.433,0.068,0,0,0,0,NEUTRAL,0.4283
COIN,2023-07-25,0.374,-0.951,-0.81,2,-0.105946,-0.01191,9.308,67.12,63.149,0.496,0.58,3.75,0.0,0.067,0.067,0.367,0.044,0,0,0,0,NEUTRAL,0.4229
RIVN,2025-02-05,0.458,-1.41,-0.319,0,-0.031656,-0.0078,-3.532,35.84,23.457,-0.466,0.612,3.75,0.033,0.0,0.033,0.3,0.06,0,0,0,0,NEUTRAL,0.4359
F,2024-02-02,1.33,1.373,0.999,0,0.073855,0.0033,5.017,64.05,11.803,-0.579,0.791,3.75,0.0,0.033,0.033,0.433,0.072,0,0,0,0,NEUTRAL,0.3736
BYND,2024-01-12,0.644,-1.001,-1.553,0,-0.081662,-0.02221,-14.274,21.27,36.273,-0.517,1.038,3.75,0.0,0.033,0.0,0.533,0.136,0,0,0,0,NEUTRAL,0.4397
NVDA,2023-08-23,1.568,1.688,-1.603,0,0.165984,0.03121,5.546,58.33,15.532,0.434,0.933,3.75,0.0,0.0,0.033,0.4,0.064,0,0,0,0,NEUTRAL,0.3886
CVNA,2024-04-04,0.809,-0.406,0.76,0,-0.014047,0.00049,-1.078,59.62,21.874,1.942,1.128,3.75,0.0,0.0,0.067,0.5,0.088,0,0,0,0,NEUTRAL,0.3727
AAL,2023-07-25,1.562,1.451,0.199,1,0.05351,-0.01372,-7.364,31.81,13.621,-1.955,1.174,3.75,0.0,0.033,0.0,0.533,0.089,0,0,0,0,NEUTRAL,0.4049
CVNA,2025-01-03,3.48,3.096,-7.745,2,0.76361,-0.11906,-22.985,11.82,37.655,-5.693,2.05,3.75,0.0,0.0,0.067,0.5,0.088,0,0,1,0,ORGANIC,0.1398
WMT,2024-09-13,0.828,-0.644,-0.352,0,-0.136058,0.01173,5.127,88.77,9.575,0.201,0.856,3.75,0.0,0.033,0.0,0.4,0.106,0,0,0,0,ORGANIC,0.2027
UAL,2025-01-03,0.897,-0.208,0.645,1,0.033204,0.00251,-1.765,49.28,11.041,-0.031,1.347,3.75,0.0,0.067,0.1,0.467,0.067,0,0,0,0,NEUTRAL,0.4513
SCHW,2024-09-24,0.745,-0.98,0.206,0,-0.117321,-0.0054,1.12,54.15,6.186,-0.154,0.546,3.75,0.0,0.0,0.033,0.5,0.102,0,0,0,0,NEUTRAL,0.4458
ABBV,2024-04-24,0.776,-0.721,-0.251,0,-0.042995,-0.01032,-0.855,53.8,14.15,-0.602,0.88,3.75,0.0,0.033,0.0,0.467,0.091,0,0,0,0,NEUTRAL,0.39
LCID,2023-11-10,0.896,-0.273,-0.302,0,0.055614,0.01191,-11.437,36.01,34.644,0.399,0.768,3.75,0.0,0.0,0.033,0.433,0.068,0,0,0,0,NEUTRAL,0.3825
CLF,2024-10-23,0.725,-1.313,-2.692,0,-0.077572,-0.03477,-0.402,52.87,10.795,-0.149,1.351,3.75,0.0,0.0,0.0,0.333,0.094,0,0,0,0,NEUTRAL,0.3759
GOOGL,2024-06-04,1.114,0.493,0.756,0,0.047717,0.00357,0.311,58.36,6.536,0.064,0.676,3.75,0.0,0.0,0.033,0.567,0.08,0,0,0,0,NEUTRAL,0.3845
NOK,2024-12-03,0.552,-0.565,-0.162,1,-0.063214,0.00712,-3.082,32.91,17.134,-0.0,0.515,3.75,0.0,0.1,0.0,0.467,0.106,0,0,0,0,NEUTRAL,0.4011
HD,2024-12-12,1.115,0.449,-0.537,0,0.054933,-0.01666,-1.168,56.1,10.219,0.012,1.522,3.75,0.0,0.0,0.0,0.5,0.079,0,0,0,0,NEUTRAL,0.4353
CLF,2023-11-10,0.548,-1.312,-0.121,0,-0.091731,0.00667,3.212,74.33,24.274,0.061,0.613,3.75,0.0,0.0,0.0,0.333,0.094,0,0,0,0,NEUTRAL,0.3401
TGT,2023-11-21,0.644,-0.348,-0.243,3,-0.993134,0.00883,14.645,78.97,33.799,0.44,0.604,3.75,0.0,0.033,0.033,0.467,0.081,0,0,0,0,NEUTRAL,0.4762
LCID,2024-10-23,1.194,0.19,-3.403,2,-0.846619,-0.04707,-21.968,17.39,45.84,0.0,1.294,3.75,0.0,0.0,0.033,0.433,0.068,0,0,0,0,NEUTRAL,0.4501
LLY,2023-07-14,1.01,0.036,-2.386,0,0.040366,0.03339,-1.133,45.12,8.099,1.472,1.13,3.75,0.0,0.033,0.0,0.4,0.132,0,0,0,0,NEUTRAL,0.3965
AMGN,2023-08-23,0.855,-0.365,0.754,0,-0.041421,-0.00101,2.86,78.83,21.729,0.73,1.061,3.75,0.0,0.0,0.0,0.533,0.074,0,0,0,0,NEUTRAL,0.3952
XOM,2024-01-12,0.863,-0.324,-0.434,0,-0.068519,0.01289,-1.256,42.74,5.242,1.49,0.866,3.75,0.0,0.0,0.0,0.5,0.064,0,0,0,0,NEUTRAL,0.4669
HD,2023-08-14,1.405,2.126,1.055,0,0.064137,-0.00351,0.855,58.8,5.801,0.106,1.272,3.75,0.0,0.0,0.0,0.5,0.079,0,0,0,0,NEUTRAL,0.3999
GOOGL,2023-09-13,0.824,-0.719,-0.188,0,-0.005332,0.01007,2.801,63.3,9.97,-0.185,1.225,3.75,0.0,0.0,0.033,0.567,0.08,0,0,0,0,NEUTRAL,0.4526
CCL,2023-10-23,1.153,0.349,-2.02,0,0.09254,0.03124,-10.878,33.33,28.85,-0.453,1.724,3.75,0.033,0.067,0.0,0.533,0.068,0,0,0,0,NEUTRAL,0.4443
CVX,2024-08-05,1.776,1.789,-0.843,2,0.295013,-0.02654,-7.303,32.16,10.692,-2.04,0.735,3.75,0.0,0.1,0.033,0.467,0.101,0,0,0,0,NEUTRAL,0.4143
GME,2023-11-10,1.196,0.637,-0.063,0,0.117761,-0.01268,-6.97,42.47,14.532,0.866,1.028,3.75,0.033,0.033,0.033,0.433,0.079,0,0,0,0,HYPE,0.7858
HOOD,2024-12-03,0.73,-0.638,-1.981,0,0.014739,0.02675,13.522,71.89,41.886,-1.515,0.98,3.75,0.0,0.033,0.0,0.667,0.108,0,0,0,0,NEUTRAL,0.372
INTC,2024-06-25,0.689,-0.71,0.133,1,-0.026223,0.00555,0.356,58.6,4.044,0.425,0.777,3.75,0.033,0.233,0.0,0.6,0.093,0,0,0,0,NEUTRAL,0.3767
TMO,2024-09-24,1.095,0.354,0.845,0,-0.004346,0.0025,-0.195,50.29,2.937,0.141,0.571,3.75,0.0,0.0,0.033,0.367,0.094,0,0,0,0,NEUTRAL,0.3622
BMY,2023-12-12,1.007,0.023,-0.128,0,0.031691,-0.01142,1.159,66.34,6.818,-0.568,1.251,3.75,0.0,0.0,0.033,0.433,0.155,1,0,0,0,ORGANIC,0.18
TSLA,2023-10-23,1.263,1.565,1.221,0,0.106568,0.00042,-14.363,28.53,25.605,-0.939,1.576,3.75,0.0,0.0,0.1,0.5,0.07,0,0,0,0,NEUTRAL,0.4209
COIN,2024-12-12,0.543,-1.389,0.272,0,-0.153936,-0.00271,0.73,54.67,18.845,1.259,0.755,3.75,0.0,0.067,0.067,0.367,0.044,0,0,0,0,NEUTRAL,0.4041
SNOW,2024-12-12,0.426,-0.517,-0.714,0,-0.019638,-0.01146,4.044,48.55,52.176,-1.372,0.554,3.75,0.0,0.0,0.033,0.5,0.095,0,0,0,0,NEUTRAL,0.3168
ABBV,2024-01-24,1.061,0.203,-0.898,0,0.012079,-0.01978,2.366,65.27,10.606,0.161,1.69,3.75,0.0,0.033,0.0,0.467,0.091,0,0,0,0,NEUTRAL,0.4101
AI,2023-09-13,0.63,-0.817,-0.544,1,-0.323461,-0.01181,-7.776,30.09,21.102,0.0,0.673,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.3753
CSCO,2024-09-24,1.548,1.273,0.915,1,0.173207,0.0063,4.495,72.96,9.257,0.038,0.665,3.75,0.0,0.067,0.0,0.467,0.061,1,0,0,0,ORGANIC,0.1986
TLRY,2024-03-25,2.045,1.251,-4.882,4,0.395231,-0.07178,19.71,71.93,41.775,0.0,1.408,3.75,0.033,0.0,0.0,0.367,0.104,0,0,1,0,HYPE,0.8489
AMC,2023-07-14,0.878,-0.404,-1.599,0,-0.070922,-0.02509,-0.574,64.04,18.525,2.477,1.52,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.3749
UNH,2023-08-23,0.874,-0.607,0.285,0,-0.099156,-0.00591,-2.646,36.72,4.56,0.134,0.907,3.75,0.033,0.067,0.0,0.533,0.097,0,0,0,0,NEUTRAL,0.3565
C,2024-09-04,1.008,0.027,0.195,0,0.08971,-0.00817,0.964,58.96,12.228,0.179,1.432,3.75,0.033,0.0,0.0,0.533,0.074,0,0,0,0,NEUTRAL,0.4184
TLRY,2023-12-01,1.374,1.241,-3.598,0,0.157762,0.04853,6.532,71.7,15.094,-1.105,1.652,3.75,0.033,0.0,0.0,0.367,0.104,0,0,0,0,HYPE,0.7606
JNJ,2024-07-25,1.444,1.264,-0.706,1,0.080286,0.02127,6.158,76.43,11.748,0.128,1.592,3.75,0.0,0.067,0.0,0.467,0.08,0,0,0,0,ORGANIC,0.247
TMO,2023-12-01,0.708,-1.055,0.633,0,-0.118951,0.00075,5.331,81.35,15.218,-0.984,1.223,3.75,0.0,0.0,0.033,0.367,0.094,0,0,0,0,NEUTRAL,0.3935
AMC,2024-01-12,0.744,-0.694,-2.235,0,0.002608,-0.03024,-21.676,12.81,47.998,-0.638,1.205,3.75,0.0,0.067,0.033,0.567,0.077,0,0,0,0,NEUTRAL,0.4128
JPM,2024-08-23,0.874,-0.327,0.098,0,0.022452,0.00773,4.434,96.32,12.624,0.448,0.99,3.75,0.0,0.0,0.067,0.433,0.123,1,0,0,0,ORGANIC,0.2031
AMZN,2023-09-13,1.372,2.16,-1.191,0,0.064116,0.02531,6.158,67.81,10.061,-0.198,1.24,3.75,0.0,0.067,0.033,0.533,0.053,0,0,0,0,NEUTRAL,0.4134
CRM,2023-08-03,1.058,0.159,-1.182,0,0.040439,-0.02266,-3.985,26.17,10.689,-1.95,0.982,3.75,0.0,0.0,0.0,0.4,0.093,1,0,0,0,ORGANIC,0.1677
BA,2025-01-15,0.621,-0.806,0.13,0,0.029803,-0.00492,-4.414,26.21,9.609,1.191,0.806,3.75,0.0,0.0,0.0,0.433,0.133,0,0,0,0,NEUTRAL,0.3732
NOK,2024-08-05,0.976,-0.059,-2.141,0,0.069796,-0.03166,-2.344,43.91,11.58,-2.857,0.816,3.75,0.0,0.1,0.0,0.467,0.106,0,0,0,0,NEUTRAL,0.3944
DAL,2023-09-13,1.715,2.734,-1.087,0,0.104,-0.02842,-5.466,30.6,9.375,-2.925,1.023,3.75,0.0,0.033,0.0,0.5,0.116,0,0,0,0,NEUTRAL,0.4149
RIVN,2024-07-25,0.506,-1.116,0.383,0,0.028591,-0.00123,0.9,59.66,34.097,-1.721,1.018,3.75,0.033,0.0,0.033,0.3,0.06,0,0,0,0,NEUTRAL,0.382
COP,2024-08-05,1.396,1.329,0.262,1,-0.045265,-0.01141,-6.331,20.76,11.29,-1.673,1.286,3.75,0.033,0.1,0.0,0.333,0.068,0,0,0,0,NEUTRAL,0.3598
F,2024-03-05,0.845,-0.352,-0.411,0,0.055879,-0.01264,2.192,55.93,7.982,-0.706,0.848,3.75,0.0,0.033,0.033,0.433,0.072,0,0,0,0,NEUTRAL,0.397
CAT,2023-09-01,1.074,0.31,-0.747,0,0.09587,0.01805,2.859,52.06,7.904,1.305,0.674,3.75,0.0,0.033,0.0,0.533,0.083,0,0,0,0,NEUTRAL,0.4088
UNH,2024-03-14,0.785,-0.47,0.58,1,-0.077374,0.00205,-1.887,26.22,15.667,0.148,0.466,3.75,0.033,0.067,0.0,0.533,0.097,0,0,0,0,NEUTRAL,0.3511
SNDL,2024-12-23,0.956,-0.117,-1.822,1,-0.039411,0.0274,-0.27,44.23,20.003,1.111,0.96,3.75,0.0,0.0,0.067,0.4,0.093,0,0,0,0,NEUTRAL,0.4186
PG,2024-12-12,0.57,-0.922,0.441,0,-0.073721,0.00129,-1.754,45.53,8.76,0.469,0.712,3.75,0.0,0.0,0.033,0.5,0.089,0,0,0,0,NEUTRAL,0.422
BB,2024-03-25,0.421,-0.721,-0.703,4,-0.260989,-0.0113,-4.745,50.63,25.764,0.375,0.533,3.75,0.0,0.0,0.067,0.4,0.088,0,0,0,0,NEUTRAL,0.3579
HOOD,2024-07-25,0.742,-0.794,-0.332,0,-0.03229,-0.0108,-6.967,41.55,14.899,-1.168,1.064,3.75,0.0,0.033,0.0,0.667,0.108,0,0,0,0,NEUTRAL,0.375
RBLX,2023-10-12,0.704,-0.872,0.294,0,-0.059783,-0.0041,11.326,88.61,27.769,0.346,0.577,3.75,0.067,0.0,0.067,0.567,0.075,0,0,0,0,ORGANIC,0.1332
CVNA,2023-10-12,1.351,0.989,-9.211,0,0.110244,-0.11163,-17.612,29.31,46.457,-4.331,1.35,3.75,0.0,0.0,0.067,0.5,0.088,0,0,0,0,NEUTRAL,0.3484
SOFI,2024-05-03,1.092,0.168,0.662,2,-0.422243,-0.0043,-4.973,46.49,18.288,2.003,1.129,3.75,0.0,0.0,0.133,0.4,0.112,0,0,0,0,NEUTRAL,0.3833
GS,2024-07-25,0.596,-0.988,-0.433,0,-0.051214,0.01024,2.846,68.21,13.022,-0.134,1.117,3.75,0.0,0.067,0.0,0.367,0.099,0,0,0,0,NEUTRAL,0.3898
PFE,2024-02-02,1.11,0.331,-0.209,1,-0.135074,-0.01328,-3.419,23.89,9.27,-0.403,0.834,3.75,0.0,0.033,0.033,0.4,0.083,0,0,0,0,NEUTRAL,0.3853
BB,2023-09-01,0.87,-0.11,0.15,2,-0.288996,0.00717,16.667,77.05,37.397,1.079,0.772,3.75,0.0,0.0,0.067,0.4,0.088,0,0,0,0,NEUTRAL,0.3923
TLRY,2024-12-12,1.161,0.591,-2.808,0,-0.02612,-0.04049,-8.159,38.64,14.304,-0.794,1.047,3.75,0.033,0.0,0.0,0.367,0.104,0,0,0,0,HYPE,0.8253
NEM,2024-01-12,0.871,-0.216,0.551,0,0.033858,0.00319,-7.092,22.58,14.59,1.706,1.065,3.75,0.0,0.1,0.067,0.467,0.127,0,0,0,0,NEUTRAL,0.3934
PG,2024-10-23,0.75,-1.387,0.679,0,-0.081804,-0.00071,-0.345,51.7,4.512,-0.088,0.659,3.75,0.0,0.0,0.033,0.5,0.089,0,0,0,0,NEUTRAL,0.4004
ORCL,2024-11-21,1.67,2.044,0.789,0,0.049629,0.00877,6.111,81.75,18.938,0.624,1.194,3.75,0.0,0.0,0.0,0.6,0.101,1,0,0,0,NEUTRAL,0.4528
CSCO,2024-07-05,0.76,-0.408,0.675,1,-0.145508,-0.00086,1.008,71.66,6.56,-0.557,0.701,3.75,0.0,0.067,0.0,0.467,0.061,1,0,0,0,ORGANIC,0.1335
AAL,2024-11-01,0.693,-0.858,-0.352,1,-0.093614,0.01039,6.359,73.65,23.651,0.522,0.504,3.75,0.0,0.033,0.0,0.533,0.089,0,0,0,0,NEUTRAL,0.4252
UPST,2024-08-14,0.779,-0.215,-3.847,1,-0.207295,-0.04736,25.044,69.5,64.019,2.009,0.728,3.75,0.0,0.033,0.033,0.333,0.073,0,0,0,0,NEUTRAL,0.4169
V,2024-09-04,0.772,-0.362,0.072,0,0.038148,0.00698,4.928,87.57,9.968,0.061,0.803,3.75,0.033,0.0,0.0,0.4,0.096,0,0,0,0,NEUTRAL,0.4187
AXP,2025-01-15,1.262,0.547,-2.72,0,0.071711,0.03905,4.303,64.2,6.956,1.545,1.543,3.75,0.0,0.0,0.0,0.4,0.116,1,0,0,0,ORGANIC,0.1861
DKNG,2024-04-24,0.632,-0.719,-0.242,0,-0.122701,-0.00877,-7.078,32.51,18.193,0.024,0.932,3.75,0.0,0.033,0.033,0.467,0.087,0,0,0,0,NEUTRAL,0.4078
INTC,2023-09-13,0.936,-0.214,0.55,1,-0.141236,-0.00387,9.822,79.02,26.352,-0.154,0.784,3.75,0.033,0.233,0.0,0.6,0.093,0,0,0,0,NEUTRAL,0.4124
JPM,2024-08-14,0.795,-0.58,-0.311,1,-0.00767,0.011,1.426,51.75,9.942,-0.096,0.686,3.75,0.0,0.0,0.067,0.433,0.123,1,0,0,0,ORGANIC,0.2323
JPM,2024-03-14,1.379,1.994,-0.403,0,0.137892,-0.01798,1.401,61.76,7.882,-0.183,1.66,3.75,0.0,0.0,0.067,0.433,0.123,1,0,0,0,NEUTRAL,0.4119
BAC,2023-11-21,0.91,-0.34,-0.256,0,-0.001931,-0.01173,6.57,77.63,22.292,-0.067,0.791,3.75,0.0,0.0,0.033,0.433,0.142,0,0,0,0,NEUTRAL,0.4296
CAT,2023-12-21,0.988,-0.026,0.864,2,-0.218531,0.00124,9.426,87.95,24.811,0.066,0.609,3.75,0.0,0.033,0.0,0.533,0.083,0,0,0,0,NEUTRAL,0.4197
TGT,2023-07-25,0.877,-0.49,-0.46,0,-0.007101,-0.01346,0.788,52.99,4.633,-0.236,1.062,3.75,0.0,0.033,0.033,0.467,0.081,0,0,0,0,NEUTRAL,0.3821
WMT,2024-08-23,0.656,-0.759,0.497,1,-0.003963,0.00159,7.55,87.42,18.163,0.026,0.705,3.75,0.0,0.033,0.0,0.4,0.106,0,0,0,0,NEUTRAL,0.4291
AAL,2024-08-14,0.741,-0.644,0.027,0,-0.007384,-0.00716,-3.622,36.89,20.575,0.714,0.743,3.75,0.0,0.033,0.0,0.533,0.089,0,0,0,0,NEUTRAL,0.3887
CSCO,2023-11-01,0.973,-0.135,0.858,0,-0.043627,0.00115,-1.541,35.44,6.855,-0.173,0.656,3.75,0.0,0.067,0.0,0.467,0.061,1,0,0,0,ORGANIC,0.1615
TLRY,2024-12-03,1.044,0.136,-1.941,0,0.08206,-0.03031,-7.44,31.11,32.961,-0.746,0.982,3.75,0.033,0.0,0.0,0.367,0.104,0,0,0,0,HYPE,0.8934
CVNA,2023-12-21,0.956,-0.085,-4.021,2,0.009953,0.04858,38.197,79.8,92.132,5.771,0.648,3.75,0.0,0.0,0.067,0.5,0.088,0,0,0,0,NEUTRAL,0.3651
GS,2023-07-05,1.037,0.114,-0.971,0,-0.087976,-0.02029,-2.34,29.48,12.268,-0.814,0.947,3.75,0.0,0.067,0.0,0.367,0.099,0,0,0,0,NEUTRAL,0.3538
ABBV,2023-11-10,0.766,-0.486,0.368,3,0.173205,0.00398,-3.425,36.29,9.133,0.442,1.018,3.75,0.0,0.033,0.0,0.467,0.091,0,0,0,0,NEUTRAL,0.4438
GE,2024-08-14,0.739,-0.531,0.733,0,0.023187,-6e-05,1.624,55.04,10.292,0.322,0.669,3.75,0.0,0.067,0.0,0.467,0.122,0,0,0,0,NEUTRAL,0.3795
TXN,2023-11-10,1.11,0.431,-1.626,0,0.047601,0.02699,0.787,53.58,10.38,1.201,1.546,3.75,0.0,0.067,0.0,0.367,0.063,0,0,0,0,NEUTRAL,0.4014
CHWY,2023-07-05,1.147,0.483,-0.415,0,0.013824,-0.01575,-2.055,40.19,9.842,-0.13,1.473,3.75,0.0,0.067,0.067,0.433,0.088,0,0,0,0,NEUTRAL,0.3801
JPM,2025-01-03,1.072,0.107,-0.295,1,0.124455,0.01357,1.141,52.76,6.579,1.621,1.157,3.75,0.0,0.0,0.067,0.433,0.123,1,0,0,0,ORGANIC,0.1625
NFLX,2024-05-14,0.614,-0.53,0.138,0,-0.012794,-0.00476,5.216,80.76,17.888,-0.23,0.888,3.75,0.0,0.033,0.067,0.533,0.101,0,0,0,0,NEUTRAL,0.4182
CVX,2024-03-14,1.048,0.162,-0.128,0,0.040849,0.01169,2.034,53.01,6.163,-0.078,1.086,3.75,0.0,0.1,0.033,0.467,0.101,0,0,0,0,NEUTRAL,0.4337
BA,2024-05-14,0.636,-0.655,-0.664,0,-0.034504,0.01292,4.062,70.79,12.698,1.003,0.865,3.75,0.0,0.0,0.0,0.433,0.133,0,0,0,0,NEUTRAL,0.3827
AFRM,2023-08-14,0.568,-1.306,0.37,0,-0.107647,-0.00198,-10.526,37.28,30.385,-1.583,0.59,3.75,0.0,0.033,0.0,0.3,0.121,0,0,0,0,NEUTRAL,0.3982
IBM,2025-02-05,1.188,0.338,0.75,2,-0.376904,-0.0044,13.278,87.55,29.106,0.473,0.688,3.75,0.0,0.0,0.0,0.6,0.108,0,0,0,0,ORGANIC,0.1754
AFRM,2024-10-14,1.799,1.544,-2.831,1,0.157795,0.04526,15.759,60.54,28.196,0.255,1.197,3.75,0.0,0.033,0.0,0.3,0.121,0,0,0,0,HYPE,0.8023
PEP,2024-10-03,0.884,-0.347,0.283,1,-0.072607,-0.00603,-2.85,19.86,8.182,-0.832,0.795,3.75,0.0,0.0,0.033,0.433,0.102,0,0,0,0,NEUTRAL,0.4266
NKE,2024-12-03,0.878,-0.405,0.588,0,0.02188,-0.00291,3.299,58.72,9.255,-0.114,1.14,3.75,0.067,0.033,0.0,0.5,0.118,0,0,0,0,NEUTRAL,0.387
LCID,2024-03-14,1.074,0.153,-4.997,0,0.024975,-0.06264,-17.992,31.07,36.497,0.0,1.386,3.75,0.0,0.0,0.033,0.433,0.068,0,0,0,0,NEUTRAL,0.4128
COP,2023-07-05,0.779,-0.658,0.578,0,-0.087058,-0.00202,1.37,53.76,5.187,0.739,1.008,3.75,0.033,0.1,0.0,0.333,0.068,0,0,0,0,NEUTRAL,0.355
CVNA,2024-09-04,0.624,-1.109,0.472,0,-0.011152,0.00152,-2.464,52.92,25.37,0.332,0.925,3.75,0.0,0.0,0.067,0.5,0.088,0,0,0,0,NEUTRAL,0.3919
TLRY,2024-04-15,0.63,-0.948,-1.568,2,-0.180517,-0.02222,-20.233,40.31,57.435,1.099,0.591,3.75,0.033,0.0,0.0,0.367,0.104,0,0,0,0,NEUTRAL,0.4171
CVNA,2024-05-14,0.705,-0.347,-2.759,2,0.037179,0.03406,26.178,81.45,90.505,3.969,0.812,3.75,0.0,0.0,0.067,0.5,0.088,0,0,0,0,NEUTRAL,0.4074
V,2024-03-05,1.237,1.279,0.827,0,0.06006,-0.00411,-0.101,55.75,4.999,-0.093,0.961,3.75,0.033,0.0,0.0,0.4,0.096,0,0,0,0,NEUTRAL,0.4084
IBM,2024-10-03,0.903,-0.252,-0.457,1,-0.006772,0.01352,3.265,66.03,12.175,-0.105,1.047,3.75,0.0,0.0,0.0,0.6,0.108,0,0,0,0,NEUTRAL,0.4013
LLY,2025-01-03,0.586,-0.695,0.084,1,-0.012223,0.00501,-0.674,49.83,9.183,0.013,0.594,3.75,0.0,0.033,0.0,0.4,0.132,0,0,0,0,NEUTRAL,0.3607
ORCL,2025-01-27,3.213,2.329,-10.578,3,-0.090924,-0.14839,-4.722,44.91,22.947,-8.007,3.193,3.75,0.0,0.0,0.0,0.6,0.101,1,0,1,0,NEUTRAL,0.3856
CMCSA,2024-12-03,0.805,-0.603,-0.188,0,-0.04522,-0.00998,-1.168,38.74,6.475,-0.162,0.82,3.75,0.0,0.0,0.033,0.433,0.139,0,0,0,0,NEUTRAL,0.3924
